id,県,塾名,運営会社,窓口種別,宛先,確認したページURL,営業お断り表記の有無,中学生コースの有無,教室数,一言メモ,状態
BTWO-047,fukuoka,有機学習塾,,mail,yuuki-juku@juno.ocn.ne.jp,https://www.yuuki-gakushuu.org/form.html,無,有,2,中学生向け冬期講習の案内(2025年11月・公開終了)を新着情報に掲載,未着手
BTWO-048,fukuoka,毘沙門塾,株式会社ニシムラ,mail,bishamon@bronze.ocn.ne.jp,https://bishamonjuku.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,無,有,,中学生コースは県立高校合格を目標に定期考査の成績向上を目指すと記載,未着手
BTWO-049,fukuoka,シーズ鎌倉学園,(株)シーズ,form,https://www.seeds-kg.com/pages/5/,https://www.seeds-kg.com/pages/5/,無,有,10,中学部は公立高校第1志望合格を目標にすると記載(10教室),未着手
BTWO-050,fukuoka,開心塾,,form,https://kaishin-juku.jp/contact/,https://kaishin-juku.jp/contact/,無,有,3,高校入試対策として中1からの総復習を掲げている,未着手
BTWO-051,fukuoka,アテネ塾(旧 筑紫松陰塾),,form,https://www.athensjyuku.jp/contact/,https://www.athensjyuku.jp/contact/,無,有,1,中学生・小学生・高校生対象で定期テスト・受験対策・進路指導まで対応と記載,未着手
BTWO-052,fukuoka,ちくしの進学教室,,form,https://www.chikushin-smile.jp/mail.html,https://www.chikushin-smile.jp/mail.html,無,有,4,高校受験(第1志望合格率)を前面に出した中学生コースのページがある,未着手
BTWO-053,fukuoka,学習塾スマイルボート,,form,https://www.smileboat.jp/contents/category/contact/,https://www.smileboat.jp/contents/category/contact/,無,有,2,飯塚校・直方校の2校で高校受験を終えた生徒の声を掲載,未着手
BTWO-054,fukuoka,南ゼミナール,,form,https://minami-zemi.jp/contact/,https://minami-zemi.jp/contact/,無,有,1,トップに「冬期講習 生徒追加募集」の案内があり中学1〜3年生コースがある [検査: B2B台帳に連絡履歴あり(株式会社スプリックス(東証上場・森塾/湘南ゼミナール等の塾チェーン運営・IR窓口) awaiting)・二重に連絡しないよう👤判断],要確認
BTWO-055,fukuoka,進海ゼミナール,合同会社オレンジハーフ,form,https://www.shin-kaizemi.com/blank-4,https://www.shin-kaizemi.com/blank-4,無,有,1,中1〜中3の授業時間割・料金を掲載(産医大通り教室),未着手
BTWO-056,fukuoka,総合進学教室 時習館,,mail,contact@jishukan-kasugabaru.jp,https://www.jishukan-kasugabaru.jp/,無,有,1,「企業様からのお問い合わせはメールにて」と記載・サイト上はcontact[at]表記・中3は11月以降日曜も授業,未着手
BTWO-057,fukuoka,学思館,,form,https://www.gakushikan.co.jp/company/contact/,https://www.gakushikan.co.jp/company/contact/,無,有,9,中学生向けに「受験本科 高校受験、合格へ！」のコースがある,未着手
BTWO-058,fukuoka,俺のお墨付き,,mail,o.sumi.tsuki1@gmail.com,https://oresumi.com/mail/,無,有,4,中学生向け「冬期特訓案内」(2025)がメニューにある [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-059,fukuoka,高校受験専門 学習塾 First Step,,form,https://fs-2003.com/contact,https://fs-2003.com/contact,無,有,1,高校受験専門を掲げ福岡市東区香椎で小・中学生を指導,未着手
BTWO-060,fukuoka,望羊学舎 大橋教室,,form,https://boyogakusha.com/inquiry/,https://boyogakusha.com/inquiry/,無,有,1,対象学年に中学1年生〜3年生を明記,未着手
BTWO-061,fukuoka,糸島美咲塾,,mail,itoshima.misakijuku@gmail.com,https://www.misaki-juku.com/access,無,有,1,中学生・高校生の5教科受験指導と冬期講習(計6日間)の日程を掲載 [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-062,fukuoka,糸島学習塾YES 前原駅前校,,form,https://yesjyuku.com/contact/,https://yesjyuku.com/contact/,無,有,1,中学生向けの通い放題コースの案内がある,未着手
BTWO-063,fukuoka,石松塾,株式会社石松塾,form,https://isimatu.co.jp/contact/,https://isimatu.co.jp/contact/,無,有,2,中学校ごとの定期考査対策と高校受験指導を掲げる,未着手
BTWO-064,fukuoka,あんきゅう塾,,form,https://an9-juku.com/contuctus/,https://an9-juku.com/contuctus/,無,有,1,中学3年生・2年生の募集締切(キャンセル待ち)を掲載,未着手
BTWO-065,fukuoka,個別指導塾 中川塾,,form,https://juku-nakagawa.com/contact/,https://juku-nakagawa.com/contact/,無,有,1,中間・期末考査や実力テストを目標にした取り組みを案内,未着手
BTWO-066,fukuoka,堤進学塾,,form,https://learningstation.wixsite.com/tsutsumijuku/contact,https://learningstation.wixsite.com/tsutsumijuku/contact,無,有,1,久留米の複数の中学校名を挙げて中学生の受験・学習指導を案内,未着手
BTWO-067,fukuoka,小倉学習塾,,mail,kokuragakushujuku@gmail.com,https://www.kokuragakushujuku.com/,無,有,,北九州の小〜中学生対象の学習塾と記載 [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-068,fukuoka,中野塾,,mail,nakano.juku.kurume@gmail.com,https://www.nakanojuku.com/,無,有,1,中学生の受験対策に特化したコースがある [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-069,fukuoka,Dr.TAKAゼミ(六本松),,form,https://dr-taka.com/contact/,https://dr-taka.com/contact/,無,有,1,中学生コースに「高校受験・定期テスト対策」などが並ぶ,未着手
BTWO-070,fukuoka,Enjoy Study 神松寺校,,form,https://enjoystudy.jp/contact-us/,https://enjoystudy.jp/contact-us/,無,有,1,中学生向けに部活と勉強を両立する自習環境を案内し高校入試結果のページがある,未着手
BTWO-071,fukuoka,村の学習室 那珂川,,form,https://muranojukunakagawa.com/contact/,https://muranojukunakagawa.com/contact/,無,有,2,中学生に県立高校受験コースがあり大学進学を見据えた指導を案内,未着手
BTWO-072,fukuoka,個別塾 SKY(スカイ),,form,https://sky-umi.net/inquiry.html,https://sky-umi.net/inquiry.html,無,有,,宇美町の塾で中学生向けコースのページへのリンクがある,未着手
BTWO-073,fukuoka,Life進学ゼミ,,,,https://lifeshingakuzemi.com/,,,,,要確認
BTWO-074,fukuoka,筑紫修学館,株式会社TSATOZ,,,https://www.ganbari.com/junior-high/,,有,7,中学生コースで内申点を重視する旨の記載あり・問い合わせ窓口が資料請求ページに転送され一般の問い合わせ窓口を確認できず,要確認
BTWO-075,fukuoka,ユリイカ(EUREKA)うきは,,,,https://eureka-ukiha.com/contact/,,有,2,お問い合わせページのフォーム有無を確認できなかった,要確認
BTWO-076,fukuoka,進学塾 正學舎,,form,https://seigakusya-fukuoka.com/contact,https://seigakusya-fukuoka.com/contact,有,有,1,問い合わせフォームに「営業メールはお断りしております」の記載あり,除外
BTWO-077,fukuoka,金沢塾,,,,https://kanazawajuku.main.jp/,無,有,,公開連絡先が個人名入りの携帯キャリアのメールのみでフォームなし,除外
BTWO-078,fukuoka,龍王塾,,,,https://www.ryuojuku.com/entry.php?eid=345369,無,有,,メール欄・入力フォームとも公開されておらず電話のみ,除外
BTWO-079,fukuoka,Learnal大牟田個別進学塾,,,,https://www.learnal.website/,無,有,1,公開連絡先がLINEのみ,除外
BTWO-080,fukuoka,高科塾,,,,https://kokajuku.amebaownd.com/,無,有,,メール・フォームが見当たらない,除外
BTWO-081,fukuoka,学習塾Study Roots,,form,https://study-roots.com/inquiry,https://study-roots.com/inquiry,有,有,1,問い合わせページに「営業及び勧誘目的でのご利用は固くお断り」の記載あり,除外
BTWO-082,fukuoka,個別指導の古賀塾,株式会社ａｍｉｃｉ,,,https://koga-juku.com/contact/,無,有,2,メール記載なし・問い合わせは外部サービスへのボタンと電話のみ,除外
BTWO-083,fukuoka,福岡進学塾 那珂川本校・春日校,,form,https://www.fukuokashingakujuku.jp/form.html,https://www.fukuokashingakujuku.jp/form.html,有,有,2,フォームに「企業からの営業メールはご遠慮ください」の記載あり,除外
BTWO-084,fukuoka,ラ・セーヌ進学塾,,,,http://juku-laseine.com/,,,,取得時に証明書エラー(共用証明書),確認不可（証明書エラー）
BTWO-085,fukuoka,麻生ゼミナール,,,,http://aso-semi.com/,,,,取得時に証明書エラー(共用証明書),確認不可（証明書エラー）
BTWO-086,hiroshima,進学空間Move,株式会社ザイン,form,https://shingakukuukanmove.jp/contact,https://shingakukuukanmove.jp/contact,無,有,1,広島公立上位校進学専門を掲げ来春の広島県高校入試の定員変更を解説する記事がある,未着手
BTWO-087,hiroshima,Egg進学教室,有限会社志塾,form,https://eggweb.co.jp/inq.html,https://eggweb.co.jp/inq.html,無,有,,中学生対象コース(中1P/中2P/中3HS等)と冬期講習・入試情報のページがある,未着手
BTWO-088,hiroshima,広島ゼミナール,,form,https://hiroshima-seminar.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%82%8f%e3%81%9b/,https://hiroshima-seminar.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%82%8f%e3%81%9b/,無,有,2,中1〜中3の週あたり授業日数を掲載し2025年冬期講習の案内がある,未着手
BTWO-089,hiroshima,個別指導塾 博桜会,,form,https://hakuokai-hiroshima.com/contact/,https://hakuokai-hiroshima.com/contact/,無,有,1,「公立高校受験に強い個別指導塾」を掲げる,未着手
BTWO-090,hiroshima,慶進塾,,form,https://keishin-juku.com/contact/,https://keishin-juku.com/contact/,無,有,,内申点の底上げを掲げた学校別過去問対策と冬期講習会の案内がある,未着手
BTWO-091,hiroshima,あさひ塾 西原教室,有限会社ライズ,form,https://www.asahijuku.jp/contact/,https://www.asahijuku.jp/contact/,無,有,,年間予定に冬期講習会と2月の公立高校入試対策ゼミがある,未着手
BTWO-092,hiroshima,完全個別指導塾 オールウェイズ,,form,https://www.allways-hiroshima.net/contact/,https://www.allways-hiroshima.net/contact/,無,有,1,広島県公立高校入試の内申点計算フォームを公開している,未着手
BTWO-093,hiroshima,成道館,,mail,info@seidoukan.net,https://seidoukan.net/,無,有,1,中3は12月から休日特訓で高校入試に備えると記載,未着手
BTWO-094,hiroshima,川上塾,,mail,info@kawakamijuku.com,https://kawakamijuku.com/,無,有,1,中3の高校入試に向けた準備について書いた記事がある(安佐南区),未着手
BTWO-095,hiroshima,住田アカデミー,,form,https://sumida-academy.com/contact,https://sumida-academy.com/contact,無,有,1,中学生の月謝を掲載し冬期練成会の案内ページがある(府中町),未着手
BTWO-096,hiroshima,学習ひろば,,form,https://gakushu-hiroba.com/pages/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B,https://gakushu-hiroba.com/pages/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B,無,有,1,中学1〜3年生を対象に上位国公立高校進学を目指すと記載(府中町),未着手
BTWO-097,hiroshima,さかもと学習塾,株式会社さかもと,form,https://t-sakamoto.com/contacts/,https://t-sakamoto.com/contacts/,無,有,1,中高生は試験一週間前から定期試験対策を行うと記載,未着手
BTWO-098,hiroshima,若竹塾,Wakatakejuku Inc.,form,https://wakatakejuku.com/entry/,https://wakatakejuku.com/entry/,無,有,4,「中3誠之館対策SEコース」があり福山・尾道に4校舎,未着手
BTWO-099,hiroshima,無学泰山塾,,form,https://taiheisha.net/contact,https://taiheisha.net/contact,無,有,7,福山を中心に7教室で中学生コースのメニューがある,未着手
BTWO-100,hiroshima,英数学院,,mail,eisugakuinfuchu@gmail.com,https://eisu-gakuin.jp/,無,有,1,小中高生対象で補習から難関校の受験対策まで対応と記載(府中町) [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-101,hiroshima,橋本obata学習塾,,form,https://hashimoto-obata.com/contact/,https://hashimoto-obata.com/contact/,無,有,1,10月後期から中3日曜授業を始め受験体制に入ると案内(東広島市西条),未着手
BTWO-102,hiroshima,個別指導 彩星館,,form,https://kobetsu-saiseikan.com/contact/,https://kobetsu-saiseikan.com/contact/,無,有,5,中学生向け冬期講習の案内がある(東広島市・5校舎),未着手
BTWO-103,hiroshima,ソラ学習塾,,form,https://www.soragaku.com/contact-8,https://www.soragaku.com/contact-8,無,有,1,中学部があり「新しい公立高校入試について」の案内ページがある(廿日市市),未着手
BTWO-104,hiroshima,学習塾NICK,,mail,rising1001110@gmail.com,https://29-jyuku.com/exam,無,有,1,廿日市の中学生専門塾で広島県の内申点と当日点の関係を解説するページがある [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
BTWO-105,hiroshima,瀬野みどり塾,,mail,info@senomidorijuku.ec-net.jp,http://senomidorijuku.ec-net.jp/,無,有,1,公立高校入試と内申点について触れた案内文がある(安芸区),未着手
BTWO-106,hiroshima,光優塾,,form,https://hiyu-juku.com/contact/,https://hiyu-juku.com/contact/,無,有,,令和7年度冬期講習生の募集案内があり公立高校の受験対策校を明記(福山市),未着手
BTWO-107,hiroshima,嘉門学習塾,,form,http://comeon-juku.jp/inquiry,http://comeon-juku.jp/inquiry,無,有,,FAQに春期・夏期・冬期講習を実施と記載(福山市),未着手
BTWO-108,hiroshima,塾まなび,,form,https://juku-manabi.com/inquiry/,https://juku-manabi.com/inquiry/,無,有,2,明王台校・水呑校で夏季・冬期講習のページがある(福山市),未着手
BTWO-109,hiroshima,パワーゼミ,,form,https://power-semi.net/toiawase,https://power-semi.net/toiawase,無,有,,中学生コースに「公立高校の合否は学力と内申点で決まる」と記載(福山市),未着手
BTWO-110,hiroshima,コムタス進学セミナー,,form,https://www.comtas.jp/contact/,https://www.comtas.jp/contact/,無,有,3,呉駅前・広・焼山で中学・高校・大学受験の指導を掲げる,未着手
BTWO-111,hiroshima,秀優舎,,form,https://shuyusha.jp/contact/,https://shuyusha.jp/contact/,無,有,1,集団個別と完全個別の2システムで学校の定期テストと高校・大学入試に対応(安佐北区),未着手
BTWO-112,hiroshima,ひろしまスタディ,楠教育株式会社,form,https://hiroshima-study.jp/contact/,https://hiroshima-study.jp/contact/,無,有,,広島市エリアに特化した学習サポート塾(オンライン)で定期面談や進路相談を案内,未着手
BTWO-113,hiroshima,ビビッド修永学習塾,,form,https://vivid-vision.jp/contact/,https://vivid-vision.jp/contact/,無,有,,誠之館高校など高倍率校を目指す中学生コースのページがある(福山市),未着手
BTWO-114,hiroshima,いろは学習教室,,form,https://iroha-school.com/contact/,https://iroha-school.com/contact/,無,有,1,中学3年生の授業枠と「冬期講習申込受付中」の案内がある(東広島市),未着手
BTWO-115,hiroshima,個別指導塾メイクアップ,,form,https://www.hiroshima-makeup.com/contact.html,https://www.hiroshima-makeup.com/contact.html,無,有,1,近隣中学校ごとの定期テスト対策コースがある(佐伯区),未着手
BTWO-116,hiroshima,ノーベル学習館,,form,https://www.nobel-g.co.jp/linkpage/mailform-contact.html,https://www.nobel-g.co.jp/linkpage/mailform-contact.html,無,有,11,「公立高校入試では内申点が非常に重要」と記載し竹原・三原・東広島に展開,未着手
BTWO-117,hiroshima,大学受験進学塾 広大研,,mail,info@hirodaiken.jp,https://hirodaiken.jp/,無,有,6,高校受験向け「広大研ミドル」コースがあり広島・西条・五日市に6教室,未着手
BTWO-118,hiroshima,TEN(古江・美鈴が丘),有限会社TEN,form,https://ten-e-group.com/contact/,https://ten-e-group.com/contact/,有,有,,問い合わせページに「営業に関する連絡はご遠慮ください」の記載あり,除外
BTWO-119,hiroshima,公立高校受験専門 かがわ塾,,form,https://kagawa-juku.jp/,https://kagawa-juku.jp/,有,有,,問い合わせフォームに「企業様からの営業案内などは全てお断り」の記載あり,除外
BTWO-120,hiroshima,あかつき塾,株式会社あかつき,,,https://www.keizu.ne.jp/refe/,無,有,3,問い合わせは教室別のリンク形式でフォーム・メール記載が見当たらない,除外
BTWO-121,hiroshima,新一ゼミ,,,,https://shinichizemi.jp/,無,有,,公開連絡先が電話とLINEのみ,除外
BTWO-122,hiroshima,進学塾ライトアップ,,,,https://lightup-onomichi.com/,,,,取得時に証明書エラー(共用証明書),確認不可（証明書エラー）
C1-001,shiga,おうみ進学プラザ,株式会社Way Bridge,mail,omi@omi-plaza.com,https://omi-plaza.com/company/,無,有,,「おうみ進学プラザについて」ページに滋賀県立高校入試では記述式の問題が多く出題されると記載があり、中学生の集団学習コースがある,未着手
C1-002,shiga,昴塾,CKCネットワーク株式会社,form,https://www.ckc.co.jp/contact/,https://subaru-jyuku.jp/course/,無,有,10,昴塾のコース案内に「３年生は入試対策も行っています」とある(運営会社の問い合わせフォームを宛先とした),未着手
C1-003,shiga,服部塾・よしき塾,,form,https://hattorijuku.com/contact,https://hattorijuku.com/information/1046/,無,有,4,中学3年生向け「高校受験に向けた入試特訓」開始のお知らせ(2026/09/14)がある,未着手
C1-004,shiga,個別指導アップ・る,,form,https://up-dekiru555.com/contact/,https://up-dekiru555.com/junior_high/,無,有,4,中学部ページに「地元中学校の進路内容にあわせ内申書対策に対応した地域密着型指導」とある(本部は彦根市),未着手
C1-005,shiga,アットスクール,株式会社アットスクール,form,https://www.at-school.jp/inquiry/,https://www.at-school.jp/,無,有,11,滋賀・大阪・兵庫・京都・愛知に11教室があり、サイトに中学・高校入試の合格実績と入試情報のページがある,未着手
C1-006,kyoto,近藤塾,,mail,info@kondojuku-uji.com,https://www.kondojuku-kyoto-osaka.com/juku,無,有,34,「中3 高校入試特訓(個別指導)」が8月下旬から2月まである(塾概要ページにMAIL欄として掲載のアドレス),未着手
C1-007,kyoto,立誠学院,立誠学院グループ,form,https://www.rissei-gakuin.com/inquiry/inquiry.html,https://www.rissei-gakuin.com/ssr/,無,有,6,「小６から始められる受験コース」があり週3日通塾と記載(山科・醍醐・伏見など6校舎),未着手
C1-008,kyoto,教学舎,,form,https://kyougakusya.net/contact,https://kyougakusya.net/,無,有,,中学生コースは英語・数学がメイン科目で、内申点を上げる学習にも触れている(福知山市・舞鶴市・綾部市),未着手
C1-009,kyoto,京都 修学塾,,form,https://www.shugakujuku-kyoto.com/form.php,https://www.shugakujuku-kyoto.com/,無,有,,トップに「冬期講習のお申込・パンフレット」の案内が掲載されている,未着手
C1-010,kyoto,學進会,,form,https://gakushinkai.co.jp/?page_id=528,https://gakushinkai.co.jp/,無,有,,福知山の塾で、個別指導の対象に中学生が含まれ、一斉授業で高校受験に対応するとある,未着手
C1-011,hyogo,岡村ゼミナール,岡村ゼミナール株式会社,form,https://oksemi.co.jp/ap,https://oksemi.co.jp/,無,有,30,中学生の「高校受験コース」は難関公立高校への進学を目指すコースと記載(姫路・赤穂・たつの等30教室),未着手
C1-012,hyogo,進学個別指導塾Willbe,,form,https://ako-juku.com/contact/,https://ako-juku.com/,無,有,,兵庫県公立高校入試の内申点計算ツールと合格目安(第4学区対応)を公開している(赤穂市),未着手
C1-013,hyogo,学習空間オズ,,mail,learningspace.oz@gmail.com,https://www.learning-space-oz.com/contact,無,有,,三田市の塾で、サイトに中学部のページがある(内容は画像のため講座詳細は未確認)。gmailだが事業名のアドレス [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C1-014,hyogo,まんてん個別指導塾,,form,https://mantenlab.com/flow,https://mantenlab.com/j_high_school,無,有,20,中学生向けに各校の定期試験前2週間から10時間以上の試験対策を行うと記載(兵庫県内20教室以上),未着手
C1-015,hyogo,北摂英数学院,,form,http://hukuin.sakura.ne.jp/contact.html,http://hukuin.sakura.ne.jp/,無,有,,大手塾からの転塾生が北摂三田高校などに合格した実績を掲載している(メールは詐欺対策で閉鎖済み・フォームのみ),未着手
C1-016,aichi,星煌学院,株式会社星煌学院,form,https://www.sj-seico.co.jp/contact.html,https://www.sj-seico.co.jp/company.html,無,有,9,事業内容に「小中学生の学習指導及び公立高校受験を中心とする進学指導」と記載(名古屋市の大高・有松など),未着手
C1-017,aichi,トップ教育センター,株式会社トップ教育センター,form,https://www.top-kyouiku.co.jp/inquiry/,https://www.top-kyouiku.co.jp/company/,無,有,17,集団指導のEISUゼミナールは小学校から公立高校に沿った学習・進学指導をベースにすると記載(半田市・知多エリア),未着手
C1-018,aichi,名学館,株式会社名学館ホールディングス,form,http://www.meigakukan.co.jp/inquiry/,http://www.meigakukan.co.jp/,無,有,,トップに「定期テスト対策／内申アップ対策／中高大受験対策」を掲げている(名古屋市),未着手
C1-019,aichi,野田塾,,form,https://www.nodajuku.co.jp/form/enquete_form.php?en=1,https://www.nodajuku.co.jp/,無,有,,サイトに愛知の公立高校入試問題・解答のページがある,未着手
C1-020,aichi,明海学院,,form,https://meikaigakuin.com/contact/,https://meikaigakuin.com/course/junior-high-school/,無,有,,中3生は4月中旬から毎週土曜に「高校入試対策講座」を開講と記載(愛知・岐阜の個別指導塾),未着手
C1-021,ishikawa,東大セミナー,株式会社ティエラ石川,form,https://www.tohsemi.com/contact3/,https://www.tohsemi.com/,無,有,10,サイトのコース案内に「選抜入試対策講座」がある(金沢市・野々市市・白山市の10校舎),未着手
C1-022,ishikawa,学習塾GAIN,,form,https://gain-ishikawa.com/contact/,https://gain-ishikawa.com/,無,有,2,中高生クラス授業がある(白山市の松任駅前校・高尾南校の2校),未着手
C1-023,ishikawa,進学個別指導塾ノエクリ,株式会社WILLBANK,form,https://noecre.jp/contact,https://noecre.jp/,無,有,,サイトが「難関大学受験・国公立高校受験に強い進学塾」と名乗り、金沢市・白山市・小松市で展開している,未着手
C1-024,ishikawa,学習塾 数塾,,form,https://www.suzyuku.com/inqfm/general/,https://www.suzyuku.com/mattou/middle-school/,無,有,3,中学3年生は1・2年生の復習と並行して入試対策も行うと記載(白山・野々市・金沢の3校),未着手
C1-025,ishikawa,泉進ゼミナール,,mail,info@senshin-seminar.com,https://www.senshin-seminar.com/access.html,無,有,,事業内容に中学生向け個別指導専門塾の運営と高校受験対策教材の制作が挙がる(金沢市),未着手
C1-026,nagasaki,智翔館,株式会社智翔館,form,https://chishokan.co.jp/wp/contact/,https://chishokan.co.jp/,無,有,,中3向け「長崎県一斉模試」と「秋の受験対策講座」の案内が掲載されている(佐世保市),未着手
C1-027,nagasaki,モリ・ジュク,株式会社モリジュク,mail,morijuku_haiki@yahoo.co.jp,https://mori-juku.co.jp/,無,有,,トップに「志望校ごとの受験対策サポート」と記載し中学部のページがある(佐世保市早岐・広田) [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C1-028,nagasaki,長崎ゼミナール,有限会社長崎ゼミナール,form,https://n-semi.com/contact/,https://n-semi.com/each-grade/,無,有,,各学年コースの中学生の項で学習目標に「公立高校合格」を掲げている(長崎市),未着手
C1-029,nagasaki,吉野塾,,form,https://www.yoshinojuku.jp/form.html,https://www.yoshinojuku.jp/,無,有,,2026年の入試で諫早高・長崎西・長崎東・長崎北の公立高校合格を掲載している(諫早市),未着手
C1-030,nagasaki,進学サポートαstep,,form,https://www.alpha-step.com/contact/,https://www.alpha-step.com/,無,有,,サイトに「志望校合格率100％」と合格実績を掲載している(諫早市),未着手
C1-031,gifu,賢学塾,,form,https://ssl.form-mailer.jp/fms/1cad3d57104004,https://kengakujuku.com/,無,有,,「中３高校入試対策」コースがあり、岐阜県公立高校入試のデータを解説する「高校入試情報サイト」を運営している(大垣市),未着手
C1-032,gifu,開智塾,,form,https://kaichijuku.jp/contact/,https://kaichijuku.jp/,無,有,,中学部に月1回の「超級英語・超級数学」があると記載(各務原・関・美濃・美濃加茂・富加),未着手
C1-033,gifu,螢雪ゼミナール,,form,https://keisetsu.net/info/contact1.php,https://keisetsu.net/,無,有,,中学部は「部活も勉強も両方頑張る」生徒向けの受験に強い独自システムと記載(愛知・岐阜・西濃),未着手
C1-034,gifu,春塾,,form,https://ogaki-harujuku.jp/contact/,https://ogaki-harujuku.jp/,無,有,,小中高生対象で、高校受験まで5教科に対応する個別・集団指導と無料送迎バスを掲載している(大垣市),未着手
C1-035,gifu,天晴塾,,form,https://tensei-juku.jimdofree.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B-1/,https://tensei-juku.jimdofree.com/,無,有,,学年別の募集状況を掲載し「中３ 募集終了」と記載している(多治見市),未着手
C1-036,nara,市田塾,株式会社市田,form,https://ichidajuku.co.jp/contact/,https://www.ichidajuku.co.jp/junior-high-school,無,有,12,高校受験コースで「定期テストで着実に結果を出し、内申点アップにつなげます」と記載し、12月に冬期講習開始とある,未着手
C1-037,nara,進学塾“関西”,,mail,kansai@kansai-edu.com,https://kansai-edu.com/inquiry/,無,有,5,天理・生駒・真美ヶ丘・精華台・城山台に校舎があり、中学部(中1〜中3)のコースがある(1974年創塾),未着手
C1-038,nara,個別指導るーと,,form,https://root-nara.jp/contact,https://root-nara.jp/,無,有,,「冬期集中の募集を開始しました」(2025.11.28)の案内があり、高校受験(中学3年生)の指導ページがある(天理市),未着手
C1-039,nara,泉原学習塾 小林学習塾,,form,https://izumihara.com/inquiry/,https://izumihara.com/junior-2/,無,有,,中学生は「内申、実力アップを目指す」とし、定期テスト2週間前から毎日2時間の授業(無料)と記載(大和郡山市),未着手
C1-040,nara,進学塾AOI,,form,https://aoijuku.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,https://aoijuku.com/,無,有,,サイトに「2024年度高校入試実績」のページがあり、中学の5教科を担当講師制で指導している(大和郡山市),未着手
C1-041,kyoto,森学習塾,,form,https://mori-gj.com/contact-us/,https://mori-gj.com/,無,有,,中3向け「公立高校入試対策講座」が10月末からあるが、問い合わせフォームは体験授業・個別相談会の申込専用のため,除外
C1-042,hyogo,木村塾,株式会社ヒューマレッジ,form,,https://www.kimurajuku.co.jp/kimurajuku/chugakusei/hyogo.html,,有,19,兵庫の中学部は19教室だが、問い合わせページが東進(ナガセ)ドメインの資料請求フォームへ転送され、ナガセグループのため,除外
C1-043,hyogo,ロイヤルアカデミー神吉校,,,,https://royal-academy-members.info/?page_id=306,無,有,,連絡はLINEと電話のみで、メールもフォームも確認できないため,除外
C1-044,gifu,旭ゼミナール,有限会社旭ゼミナール,form,https://www.asahi-zemi.com/form.html,https://www.asahi-zemi.com/form.html,無,有,3,フォームは入塾お申し込み専用で「メールでの返信はいたしません」と記載され、問い合わせは電話のみのため,除外
C1-045,gifu,HOMES個別指導学院,株式会社HOMESエデュケーション,form,https://www.homes-edu.com/contact/,https://www.homes-edu.com/contact/,無,有,,フォームは資料請求・個別説明会・体験授業の申込専用のため,除外
C1-046,nagasaki,志田塾,,form,,https://www.shidajuku.com/,,,,長崎市の進学塾だがWebFetchでHTTP 403となり内容を確認できなかった(証明書エラーではない),要確認
C2-001,ibaraki,つくば進学塾,,mail,jyuku@tsuku-sin.jp,https://www.tsuku-sin.jp/,無,有,,茨城県立高校の学校説明会日程のお知らせをサイトに掲載している,未着手
C2-002,ibaraki,桜ゼミナール,,mail,sakurazemi59@yahoo.co.jp,https://sakuraseminar.sakura.ne.jp/,無,有,,水戸市の塾で、冬期講習の受付開始を告知し高校受験指導にも対応と記載 [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
C2-003,ibaraki,受験予備校常勝,常勝教育グループ吉村学院,mail,info@josyo.jp,https://josyo.jp/%E5%8F%97%E9%A8%93%E4%BA%88%E5%82%99%E6%A0%A1%E5%B8%B8%E5%8B%9D%E3%81%AE%E3%81%94%E6%A1%88%E5%86%85/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,無,有,1,ひたちなか市の塾で、中学部に「水戸一高に合格できる理由」のページと冬期講習の案内がある,未着手
C2-004,ibaraki,特伸塾,,form,https://tokushinjuku.com/contact/,https://tokushinjuku.com/contact/,無,有,,土浦市の塾で、高校受験生だけのコースでクラス授業と個別指導による高校入試対策を行うと記載,未着手
C2-005,ibaraki,学習塾 喇叭水仙,,form,https://rappasuisen.jp/contact,https://rappasuisen.jp/contact,無,有,4,神栖・鹿嶋・波崎の塾で、中3は業者テストを5～7回実施と記載,未着手
C2-006,ibaraki,専修グループ,,form,https://sensyu-grp.com/contact/,https://sensyu-grp.com/contact/,有,,,お問い合わせページに「営業関連のお問い合わせはご遠慮ください」の記載あり,除外
